country,Year,DCI
China,1853,NA
China,1854,NA
China,1855,NA
China,1856,NA
China,1857,NA
China,1858,NA
China,1859,NA
China,1860,0.788510846
China,1861,0.789099695
China,1862,0.789689578
China,1863,0.790280152
China,1864,0.790871581
China,1865,0.791463905
China,1866,0.792057035
China,1867,0.792651149
China,1868,0.793317388
China,1869,0.793046026
China,1870,0.792774868
China,1871,0.792503649
China,1872,0.79223279
China,1873,0.791962159
China,1874,0.791691632
China,1875,0.791421217
China,1876,0.791151058
China,1877,0.790881029
China,1878,0.79061127
China,1879,0.79034166
China,1880,0.790072205
China,1881,0.789802916
China,1882,0.789533674
China,1883,0.789264743
China,1884,0.788996002
China,1885,0.788728085
China,1886,0.788157889
China,1887,0.787588975
China,1888,0.787021043
China,1889,0.786453693
China,1890,0.785887245
China,1891,0.785321659
China,1892,0.784756672
China,1893,0.784192481
China,1894,0.783639
China,1895,0.783554758
China,1896,0.783471017
China,1897,0.783387223
China,1898,0.783303597
China,1899,0.783219919
China,1900,0.78313619
China,1901,0.783041297
China,1902,0.781595834
China,1903,0.781462086
China,1904,0.781327825
China,1905,0.781193684
China,1906,0.78105956
China,1907,0.780925556
China,1908,0.780791467
China,1909,0.780657501
China,1910,0.780523555
China,1911,0.780558676
China,1912,0.735228722
China,1913,0.735102308
China,1914,0.736214884
China,1915,0.740787824
China,1916,0.770562593
China,1917,0.773650902
China,1918,0.794233673
China,1919,0.797461317
China,1920,0.799799807
China,1921,0.802033336
China,1922,0.804170376
China,1923,0.806218412
China,1924,0.808516117
China,1925,0.808377951
China,1926,0.808239825
China,1927,0.808320867
China,1928,0.8079247
China,1929,0.807521446
China,1930,0.807117635
China,1931,0.806714199
China,1932,0.806311068
China,1933,0.80590837
China,1934,0.805506131
China,1935,0.805104189
China,1936,0.804702575
China,1937,0.813402221
China,1938,0.768303177
China,1939,0.796048622
China,1940,0.813185662
China,1941,0.826103186
China,1942,0.836437635
China,1943,0.845026082
China,1944,0.852354801
China,1945,0.858719788
China,1946,0.850579835
China,1947,0.848208338
China,1948,0.843086416
China,1949,0.822528591
China,1950,0.846786503
China,1951,0.83032069
China,1952,0.830390056
China,1953,0.830157711
China,1954,0.829873528
China,1955,0.827744741
China,1956,0.829408489
China,1957,0.829169577
China,1958,0.828900445
China,1959,0.828589629
China,1960,0.828229559
China,1961,0.806115927
China,1962,0.807673318
China,1963,0.811305009
China,1964,0.81551189
China,1965,0.806927302
China,1966,0.810151813
China,1967,0.811199797
China,1968,0.811742574
China,1969,0.811095611
China,1970,0.810293658
China,1971,0.811399919
China,1972,0.811571079
China,1973,0.814163942
China,1974,0.828391149
China,1975,0.827499961
China,1976,0.826699329
China,1977,0.825978896
China,1978,0.82777363
China,1979,0.828323969
China,1980,0.828275403
China,1981,0.828794285
China,1982,0.823428027
China,1983,0.819612256
China,1984,0.818965744
China,1985,0.818292905
China,1986,0.816659257
China,1987,0.808817128
China,1988,0.811761809
China,1989,0.812742779
China,1990,0.806307403
China,1991,0.800938246
China,1992,0.799749371
China,1993,0.797029206
China,1994,0.794786476
China,1995,0.794348874
China,1996,0.788557814
China,1997,0.787126366
China,1998,0.786705244
China,1999,0.782050883
China,2000,0.790084812
China,2001,0.779841651
China,2002,0.778619277
China,2003,0.777877155
China,2004,0.777666466
China,2005,0.777481994
China,2006,0.77723972
China,2007,0.776791169
China,2008,0.782293918
China,2009,0.78295709
China,2010,0.782942393
China,2011,0.78275407
China,2012,0.783374066
China,2013,0.783180009
China,2014,0.782981099
India,1816,NA
India,1817,NA
India,1818,NA
India,1819,NA
India,1820,NA
India,1821,NA
India,1822,NA
India,1823,NA
India,1824,NA
India,1825,NA
India,1826,NA
India,1827,NA
India,1828,NA
India,1829,NA
India,1830,NA
India,1831,NA
India,1832,NA
India,1833,NA
India,1834,NA
India,1835,NA
India,1836,NA
India,1837,NA
India,1838,NA
India,1839,NA
India,1840,NA
India,1841,NA
India,1842,NA
India,1843,NA
India,1844,NA
India,1845,NA
India,1846,NA
India,1847,NA
India,1848,NA
India,1849,NA
India,1850,NA
India,1851,NA
India,1852,NA
India,1853,NA
India,1854,NA
India,1855,NA
India,1856,NA
India,1857,NA
India,1858,NA
India,1859,NA
India,1860,NA
India,1861,NA
India,1862,NA
India,1863,NA
India,1864,NA
India,1865,NA
India,1866,NA
India,1867,NA
India,1868,NA
India,1869,NA
India,1870,NA
India,1871,NA
India,1872,NA
India,1873,NA
India,1874,NA
India,1875,NA
India,1876,NA
India,1877,NA
India,1878,NA
India,1879,NA
India,1880,NA
India,1881,NA
India,1882,NA
India,1883,NA
India,1884,NA
India,1885,NA
India,1886,NA
India,1887,NA
India,1888,NA
India,1889,NA
India,1890,NA
India,1891,NA
India,1892,NA
India,1893,NA
India,1894,NA
India,1895,NA
India,1896,NA
India,1897,NA
India,1898,NA
India,1899,NA
India,1900,NA
India,1901,NA
India,1902,NA
India,1903,NA
India,1904,NA
India,1905,NA
India,1906,NA
India,1907,NA
India,1908,NA
India,1909,NA
India,1910,NA
India,1911,NA
India,1912,NA
India,1913,NA
India,1914,NA
India,1915,NA
India,1916,NA
India,1917,NA
India,1918,NA
India,1919,NA
India,1920,NA
India,1921,NA
India,1922,NA
India,1923,NA
India,1924,NA
India,1925,NA
India,1926,NA
India,1927,NA
India,1928,NA
India,1929,NA
India,1930,NA
India,1931,NA
India,1932,NA
India,1933,NA
India,1934,NA
India,1935,NA
India,1936,NA
India,1937,NA
India,1938,NA
India,1939,NA
India,1940,NA
India,1941,NA
India,1942,NA
India,1943,NA
India,1944,NA
India,1945,NA
India,1946,NA
India,1947,0.72620172
India,1948,0.727374451
India,1949,0.728580728
India,1950,0.729732665
India,1951,0.730757802
India,1952,0.731624058
India,1953,0.73241783
India,1954,0.733140885
India,1955,0.733794289
India,1956,0.734238097
India,1957,0.739409251
India,1958,0.743956135
India,1959,0.747982697
India,1960,0.747003585
India,1961,0.766949215
India,1962,0.767740852
India,1963,0.78382606
India,1964,0.789295738
India,1965,0.788513733
India,1966,0.795221483
India,1967,0.794990615
India,1968,0.796277981
India,1969,0.796364165
India,1970,0.795419684
India,1971,0.796088073
India,1972,0.796110962
India,1973,0.796113693
India,1974,0.795078126
India,1975,0.795732881
India,1976,0.786489755
India,1977,0.778520084
India,1978,0.778809504
India,1979,0.777214415
India,1980,0.767808218
India,1981,0.766834508
India,1982,0.766655547
India,1983,0.764899877
India,1984,0.764732838
India,1985,0.770240052
India,1986,0.769290147
India,1987,0.768348681
India,1988,0.771588654
India,1989,0.766492737
India,1990,0.76557906
India,1991,0.764698613
India,1992,0.763877946
India,1993,0.763077249
India,1994,0.762294919
India,1995,0.761529083
India,1996,0.760428808
India,1997,0.759713628
India,1998,0.760200558
India,1999,0.759511421
India,2000,0.758968247
India,2001,0.756396598
India,2002,0.757198637
India,2003,0.75762751
India,2004,0.756964351
India,2005,0.756317472
India,2006,0.755686801
India,2007,0.754705653
India,2008,0.78069157
India,2009,0.780977102
India,2010,0.7804359
India,2011,0.780325658
India,2012,0.78134829
India,2013,0.781242123
India,2014,0.780760126
Pakistan,1816,NA
Pakistan,1817,NA
Pakistan,1818,NA
Pakistan,1819,NA
Pakistan,1820,NA
Pakistan,1821,NA
Pakistan,1822,NA
Pakistan,1823,NA
Pakistan,1824,NA
Pakistan,1825,NA
Pakistan,1826,NA
Pakistan,1827,NA
Pakistan,1828,NA
Pakistan,1829,NA
Pakistan,1830,NA
Pakistan,1831,NA
Pakistan,1832,NA
Pakistan,1833,NA
Pakistan,1834,NA
Pakistan,1835,NA
Pakistan,1836,NA
Pakistan,1837,NA
Pakistan,1838,NA
Pakistan,1839,NA
Pakistan,1840,NA
Pakistan,1841,NA
Pakistan,1842,NA
Pakistan,1843,NA
Pakistan,1844,NA
Pakistan,1845,NA
Pakistan,1846,NA
Pakistan,1847,NA
Pakistan,1848,NA
Pakistan,1849,NA
Pakistan,1850,NA
Pakistan,1851,NA
Pakistan,1852,NA
Pakistan,1853,NA
Pakistan,1854,NA
Pakistan,1855,NA
Pakistan,1856,NA
Pakistan,1857,NA
Pakistan,1858,NA
Pakistan,1859,NA
Pakistan,1860,NA
Pakistan,1861,NA
Pakistan,1862,NA
Pakistan,1863,NA
Pakistan,1864,NA
Pakistan,1865,NA
Pakistan,1866,NA
Pakistan,1867,NA
Pakistan,1868,NA
Pakistan,1869,NA
Pakistan,1870,NA
Pakistan,1871,NA
Pakistan,1872,NA
Pakistan,1873,NA
Pakistan,1874,NA
Pakistan,1875,NA
Pakistan,1876,NA
Pakistan,1877,NA
Pakistan,1878,NA
Pakistan,1879,NA
Pakistan,1880,NA
Pakistan,1881,NA
Pakistan,1882,NA
Pakistan,1883,NA
Pakistan,1884,NA
Pakistan,1885,NA
Pakistan,1886,NA
Pakistan,1887,NA
Pakistan,1888,NA
Pakistan,1889,NA
Pakistan,1890,NA
Pakistan,1891,NA
Pakistan,1892,NA
Pakistan,1893,NA
Pakistan,1894,NA
Pakistan,1895,NA
Pakistan,1896,NA
Pakistan,1897,NA
Pakistan,1898,NA
Pakistan,1899,NA
Pakistan,1900,NA
Pakistan,1901,NA
Pakistan,1902,NA
Pakistan,1903,NA
Pakistan,1904,NA
Pakistan,1905,NA
Pakistan,1906,NA
Pakistan,1907,NA
Pakistan,1908,NA
Pakistan,1909,NA
Pakistan,1910,NA
Pakistan,1911,NA
Pakistan,1912,NA
Pakistan,1913,NA
Pakistan,1914,NA
Pakistan,1915,NA
Pakistan,1916,NA
Pakistan,1917,NA
Pakistan,1918,NA
Pakistan,1919,NA
Pakistan,1920,NA
Pakistan,1921,NA
Pakistan,1922,NA
Pakistan,1923,NA
Pakistan,1924,NA
Pakistan,1925,NA
Pakistan,1926,NA
Pakistan,1927,NA
Pakistan,1928,NA
Pakistan,1929,NA
Pakistan,1930,NA
Pakistan,1931,NA
Pakistan,1932,NA
Pakistan,1933,NA
Pakistan,1934,NA
Pakistan,1935,NA
Pakistan,1936,NA
Pakistan,1937,NA
Pakistan,1938,NA
Pakistan,1939,NA
Pakistan,1940,NA
Pakistan,1941,NA
Pakistan,1942,NA
Pakistan,1943,NA
Pakistan,1944,NA
Pakistan,1945,NA
Pakistan,1946,NA
Pakistan,1947,0.795155745
Pakistan,1948,0.791706018
Pakistan,1949,0.78844511
Pakistan,1950,0.78485483
Pakistan,1951,0.781270431
Pakistan,1952,0.777303341
Pakistan,1953,0.773463961
Pakistan,1954,0.769331124
Pakistan,1955,0.765330671
Pakistan,1956,0.761215043
Pakistan,1957,0.765006859
Pakistan,1958,0.768690181
Pakistan,1959,0.767453044
Pakistan,1960,0.764582521
Pakistan,1961,0.768531073
Pakistan,1962,0.768687654
Pakistan,1963,0.772316175
Pakistan,1964,0.772095252
Pakistan,1965,0.771196172
Pakistan,1966,0.774785988
Pakistan,1967,0.783074288
Pakistan,1968,0.782809083
Pakistan,1969,0.786888184
Pakistan,1970,0.785588577
Pakistan,1971,0.825670178
Pakistan,1972,0.814960567
Pakistan,1973,0.83093151
Pakistan,1974,0.818852076
Pakistan,1975,0.832319738
Pakistan,1976,0.842297255
Pakistan,1977,0.838949368
Pakistan,1978,0.829358698
Pakistan,1979,0.830786082
Pakistan,1980,0.819633499
Pakistan,1981,0.829324093
Pakistan,1982,0.830668298
Pakistan,1983,0.816267302
Pakistan,1984,0.814611638
Pakistan,1985,0.81347647
Pakistan,1986,0.811833223
Pakistan,1987,0.809940201
Pakistan,1988,0.808310148
Pakistan,1989,0.811560317
Pakistan,1990,0.813460617
Pakistan,1991,0.813571233
Pakistan,1992,0.813638265
Pakistan,1993,0.812110402
Pakistan,1994,0.810588277
Pakistan,1995,0.809220876
Pakistan,1996,0.807559441
Pakistan,1997,0.809104101
Pakistan,1998,0.803529263
Pakistan,1999,0.802127461
Pakistan,2000,0.802968112
Pakistan,2001,0.808554398
Pakistan,2002,0.807515061
Pakistan,2003,0.806498951
Pakistan,2004,0.805424849
Pakistan,2005,0.804471817
Pakistan,2006,0.803557795
Pakistan,2007,0.802665097
Pakistan,2008,0.810183224
Pakistan,2009,0.80923927
Pakistan,2010,0.809790482
Pakistan,2011,0.808834622
Pakistan,2012,0.807982262
Pakistan,2013,0.807026317
Pakistan,2014,0.804770675
South_Korea,1816,NA
South_Korea,1817,NA
South_Korea,1818,NA
South_Korea,1819,NA
South_Korea,1820,NA
South_Korea,1821,NA
South_Korea,1822,NA
South_Korea,1823,NA
South_Korea,1824,NA
South_Korea,1825,NA
South_Korea,1826,NA
South_Korea,1827,NA
South_Korea,1828,NA
South_Korea,1829,NA
South_Korea,1830,NA
South_Korea,1831,NA
South_Korea,1832,NA
South_Korea,1833,NA
South_Korea,1834,NA
South_Korea,1835,NA
South_Korea,1836,NA
South_Korea,1837,NA
South_Korea,1838,NA
South_Korea,1839,NA
South_Korea,1840,NA
South_Korea,1841,NA
South_Korea,1842,NA
South_Korea,1843,NA
South_Korea,1844,NA
South_Korea,1845,NA
South_Korea,1846,NA
South_Korea,1847,NA
South_Korea,1848,NA
South_Korea,1849,NA
South_Korea,1850,NA
South_Korea,1851,NA
South_Korea,1852,NA
South_Korea,1853,NA
South_Korea,1854,NA
South_Korea,1855,NA
South_Korea,1856,NA
South_Korea,1857,NA
South_Korea,1858,NA
South_Korea,1859,NA
South_Korea,1860,NA
South_Korea,1861,NA
South_Korea,1862,NA
South_Korea,1863,NA
South_Korea,1864,NA
South_Korea,1865,NA
South_Korea,1866,NA
South_Korea,1867,NA
South_Korea,1868,NA
South_Korea,1869,NA
South_Korea,1870,NA
South_Korea,1871,NA
South_Korea,1872,NA
South_Korea,1873,NA
South_Korea,1874,NA
South_Korea,1875,NA
South_Korea,1876,NA
South_Korea,1877,NA
South_Korea,1878,NA
South_Korea,1879,NA
South_Korea,1880,NA
South_Korea,1881,NA
South_Korea,1882,NA
South_Korea,1883,NA
South_Korea,1884,NA
South_Korea,1885,NA
South_Korea,1886,NA
South_Korea,1887,NA
South_Korea,1888,NA
South_Korea,1889,NA
South_Korea,1890,NA
South_Korea,1891,NA
South_Korea,1892,NA
South_Korea,1893,NA
South_Korea,1894,NA
South_Korea,1895,NA
South_Korea,1896,NA
South_Korea,1897,NA
South_Korea,1898,NA
South_Korea,1899,NA
South_Korea,1900,NA
South_Korea,1901,NA
South_Korea,1902,NA
South_Korea,1903,NA
South_Korea,1904,NA
South_Korea,1905,NA
South_Korea,1906,NA
South_Korea,1907,NA
South_Korea,1908,NA
South_Korea,1909,NA
South_Korea,1910,NA
South_Korea,1911,NA
South_Korea,1912,NA
South_Korea,1913,NA
South_Korea,1914,NA
South_Korea,1915,NA
South_Korea,1916,NA
South_Korea,1917,NA
South_Korea,1918,NA
South_Korea,1919,NA
South_Korea,1920,NA
South_Korea,1921,NA
South_Korea,1922,NA
South_Korea,1923,NA
South_Korea,1924,NA
South_Korea,1925,NA
South_Korea,1926,NA
South_Korea,1927,NA
South_Korea,1928,NA
South_Korea,1929,NA
South_Korea,1930,NA
South_Korea,1931,NA
South_Korea,1932,NA
South_Korea,1933,NA
South_Korea,1934,NA
South_Korea,1935,NA
South_Korea,1936,NA
South_Korea,1937,NA
South_Korea,1938,NA
South_Korea,1939,NA
South_Korea,1940,NA
South_Korea,1941,NA
South_Korea,1942,NA
South_Korea,1943,NA
South_Korea,1944,NA
South_Korea,1945,NA
South_Korea,1946,NA
South_Korea,1947,NA
South_Korea,1948,NA
South_Korea,1949,0.771462529
South_Korea,1950,0.802284185
South_Korea,1951,0.842772278
South_Korea,1952,0.879230211
South_Korea,1953,0.906411287
South_Korea,1954,0.920436621
South_Korea,1955,0.928878858
South_Korea,1956,0.919119579
South_Korea,1957,0.917275134
South_Korea,1958,0.915438596
South_Korea,1959,0.913605899
South_Korea,1960,0.91096476
South_Korea,1961,0.90023498
South_Korea,1962,0.898434686
South_Korea,1963,0.903072896
South_Korea,1964,0.898483016
South_Korea,1965,0.897335756
South_Korea,1966,0.892138684
South_Korea,1967,0.895192838
South_Korea,1968,0.894617389
South_Korea,1969,0.893216382
South_Korea,1970,0.894487056
South_Korea,1971,0.89254812
South_Korea,1972,0.891083969
South_Korea,1973,0.889894747
South_Korea,1974,0.888846876
South_Korea,1975,0.887402056
South_Korea,1976,0.88430669
South_Korea,1977,0.882275366
South_Korea,1978,0.881357833
South_Korea,1979,0.884471467
South_Korea,1980,0.879504093
South_Korea,1981,0.87921899
South_Korea,1982,0.877750099
South_Korea,1983,0.876976617
South_Korea,1984,0.876238728
South_Korea,1985,0.875433958
South_Korea,1986,0.8752746
South_Korea,1987,0.874688323
South_Korea,1988,0.876436773
South_Korea,1989,0.877995073
South_Korea,1990,0.877709347
South_Korea,1991,0.886419926
South_Korea,1992,0.885796305
South_Korea,1993,0.8851867
South_Korea,1994,0.884584023
South_Korea,1995,0.883982822
South_Korea,1996,0.876080232
South_Korea,1997,0.875503503
South_Korea,1998,0.875351972
South_Korea,1999,0.874393782
South_Korea,2000,0.87566048
South_Korea,2001,0.875021131
South_Korea,2002,0.874971364
South_Korea,2003,0.87467867
South_Korea,2004,0.874457463
South_Korea,2005,0.874430223
South_Korea,2006,0.874329899
South_Korea,2007,0.87404256
South_Korea,2008,0.851684526
South_Korea,2009,0.848545048
South_Korea,2010,0.848308529
South_Korea,2011,0.847928791
South_Korea,2012,0.847698833
South_Korea,2013,0.847479946
South_Korea,2014,0.844760635
North_Korea,1816,NA
North_Korea,1817,NA
North_Korea,1818,NA
North_Korea,1819,NA
North_Korea,1820,NA
North_Korea,1821,NA
North_Korea,1822,NA
North_Korea,1823,NA
North_Korea,1824,NA
North_Korea,1825,NA
North_Korea,1826,NA
North_Korea,1827,NA
North_Korea,1828,NA
North_Korea,1829,NA
North_Korea,1830,NA
North_Korea,1831,NA
North_Korea,1832,NA
North_Korea,1833,NA
North_Korea,1834,NA
North_Korea,1835,NA
North_Korea,1836,NA
North_Korea,1837,NA
North_Korea,1838,NA
North_Korea,1839,NA
North_Korea,1840,NA
North_Korea,1841,NA
North_Korea,1842,NA
North_Korea,1843,NA
North_Korea,1844,NA
North_Korea,1845,NA
North_Korea,1846,NA
North_Korea,1847,NA
North_Korea,1848,NA
North_Korea,1849,NA
North_Korea,1850,NA
North_Korea,1851,NA
North_Korea,1852,NA
North_Korea,1853,NA
North_Korea,1854,NA
North_Korea,1855,NA
North_Korea,1856,NA
North_Korea,1857,NA
North_Korea,1858,NA
North_Korea,1859,NA
North_Korea,1860,NA
North_Korea,1861,NA
North_Korea,1862,NA
North_Korea,1863,NA
North_Korea,1864,NA
North_Korea,1865,NA
North_Korea,1866,NA
North_Korea,1867,NA
North_Korea,1868,NA
North_Korea,1869,NA
North_Korea,1870,NA
North_Korea,1871,NA
North_Korea,1872,NA
North_Korea,1873,NA
North_Korea,1874,NA
North_Korea,1875,NA
North_Korea,1876,NA
North_Korea,1877,NA
North_Korea,1878,NA
North_Korea,1879,NA
North_Korea,1880,NA
North_Korea,1881,NA
North_Korea,1882,NA
North_Korea,1883,NA
North_Korea,1884,NA
North_Korea,1885,NA
North_Korea,1886,NA
North_Korea,1887,NA
North_Korea,1888,NA
North_Korea,1889,NA
North_Korea,1890,NA
North_Korea,1891,NA
North_Korea,1892,NA
North_Korea,1893,NA
North_Korea,1894,NA
North_Korea,1895,NA
North_Korea,1896,NA
North_Korea,1897,NA
North_Korea,1898,NA
North_Korea,1899,NA
North_Korea,1900,NA
North_Korea,1901,NA
North_Korea,1902,NA
North_Korea,1903,NA
North_Korea,1904,NA
North_Korea,1905,NA
North_Korea,1906,NA
North_Korea,1907,NA
North_Korea,1908,NA
North_Korea,1909,NA
North_Korea,1910,NA
North_Korea,1911,NA
North_Korea,1912,NA
North_Korea,1913,NA
North_Korea,1914,NA
North_Korea,1915,NA
North_Korea,1916,NA
North_Korea,1917,NA
North_Korea,1918,NA
North_Korea,1919,NA
North_Korea,1920,NA
North_Korea,1921,NA
North_Korea,1922,NA
North_Korea,1923,NA
North_Korea,1924,NA
North_Korea,1925,NA
North_Korea,1926,NA
North_Korea,1927,NA
North_Korea,1928,NA
North_Korea,1929,NA
North_Korea,1930,NA
North_Korea,1931,NA
North_Korea,1932,NA
North_Korea,1933,NA
North_Korea,1934,NA
North_Korea,1935,NA
North_Korea,1936,NA
North_Korea,1937,NA
North_Korea,1938,NA
North_Korea,1939,NA
North_Korea,1940,NA
North_Korea,1941,NA
North_Korea,1942,NA
North_Korea,1943,NA
North_Korea,1944,NA
North_Korea,1945,NA
North_Korea,1946,NA
North_Korea,1947,NA
North_Korea,1948,0.893158253
North_Korea,1949,0.804656467
North_Korea,1950,0.855476709
North_Korea,1951,0.84508715
North_Korea,1952,0.901107901
North_Korea,1953,0.917217463
North_Korea,1954,0.922490763
North_Korea,1955,0.926404455
North_Korea,1956,0.927624787
North_Korea,1957,0.931134704
North_Korea,1958,0.932572571
North_Korea,1959,0.933783392
North_Korea,1960,0.935013135
North_Korea,1961,0.931085169
North_Korea,1962,0.92740533
North_Korea,1963,0.920277889
North_Korea,1964,0.92051377
North_Korea,1965,0.921607414
North_Korea,1966,0.920344159
North_Korea,1967,0.918039002
North_Korea,1968,0.920493679
North_Korea,1969,0.918198313
North_Korea,1970,0.920654047
North_Korea,1971,0.920493523
North_Korea,1972,0.920081858
North_Korea,1973,0.919770884
North_Korea,1974,0.918126508
North_Korea,1975,0.916661185
North_Korea,1976,0.919663092
North_Korea,1977,0.921246956
North_Korea,1978,0.933719106
North_Korea,1979,0.939013947
North_Korea,1980,0.93885385
North_Korea,1981,0.944299319
North_Korea,1982,0.94459848
North_Korea,1983,0.943831708
North_Korea,1984,0.942892893
North_Korea,1985,0.94195805
North_Korea,1986,0.945594294
North_Korea,1987,0.944646033
North_Korea,1988,0.944008194
North_Korea,1989,0.957464794
North_Korea,1990,0.966204387
North_Korea,1991,0.965122046
North_Korea,1992,0.96401328
North_Korea,1993,0.956959295
North_Korea,1994,0.955831625
North_Korea,1995,0.954712706
North_Korea,1996,0.95359649
North_Korea,1997,0.952495023
North_Korea,1998,0.944557251
North_Korea,1999,0.943557029
North_Korea,2000,0.946238591
North_Korea,2001,0.950466537
North_Korea,2002,0.94999395
North_Korea,2003,0.949562149
North_Korea,2004,0.949888222
North_Korea,2005,0.950208506
North_Korea,2006,0.949793631
North_Korea,2007,0.949381662
North_Korea,2008,0.928709235
North_Korea,2009,0.93235205
North_Korea,2010,0.932043516
North_Korea,2011,0.931731685
North_Korea,2012,0.931419018
North_Korea,2013,0.931107381
North_Korea,2014,0.930800602
Israel,1816,NA
Israel,1817,NA
Israel,1818,NA
Israel,1819,NA
Israel,1820,NA
Israel,1821,NA
Israel,1822,NA
Israel,1823,NA
Israel,1824,NA
Israel,1825,NA
Israel,1826,NA
Israel,1827,NA
Israel,1828,NA
Israel,1829,NA
Israel,1830,NA
Israel,1831,NA
Israel,1832,NA
Israel,1833,NA
Israel,1834,NA
Israel,1835,NA
Israel,1836,NA
Israel,1837,NA
Israel,1838,NA
Israel,1839,NA
Israel,1840,NA
Israel,1841,NA
Israel,1842,NA
Israel,1843,NA
Israel,1844,NA
Israel,1845,NA
Israel,1846,NA
Israel,1847,NA
Israel,1848,NA
Israel,1849,NA
Israel,1850,NA
Israel,1851,NA
Israel,1852,NA
Israel,1853,NA
Israel,1854,NA
Israel,1855,NA
Israel,1856,NA
Israel,1857,NA
Israel,1858,NA
Israel,1859,NA
Israel,1860,NA
Israel,1861,NA
Israel,1862,NA
Israel,1863,NA
Israel,1864,NA
Israel,1865,NA
Israel,1866,NA
Israel,1867,NA
Israel,1868,NA
Israel,1869,NA
Israel,1870,NA
Israel,1871,NA
Israel,1872,NA
Israel,1873,NA
Israel,1874,NA
Israel,1875,NA
Israel,1876,NA
Israel,1877,NA
Israel,1878,NA
Israel,1879,NA
Israel,1880,NA
Israel,1881,NA
Israel,1882,NA
Israel,1883,NA
Israel,1884,NA
Israel,1885,NA
Israel,1886,NA
Israel,1887,NA
Israel,1888,NA
Israel,1889,NA
Israel,1890,NA
Israel,1891,NA
Israel,1892,NA
Israel,1893,NA
Israel,1894,NA
Israel,1895,NA
Israel,1896,NA
Israel,1897,NA
Israel,1898,NA
Israel,1899,NA
Israel,1900,NA
Israel,1901,NA
Israel,1902,NA
Israel,1903,NA
Israel,1904,NA
Israel,1905,NA
Israel,1906,NA
Israel,1907,NA
Israel,1908,NA
Israel,1909,NA
Israel,1910,NA
Israel,1911,NA
Israel,1912,NA
Israel,1913,NA
Israel,1914,NA
Israel,1915,NA
Israel,1916,NA
Israel,1917,NA
Israel,1918,NA
Israel,1919,NA
Israel,1920,NA
Israel,1921,NA
Israel,1922,NA
Israel,1923,NA
Israel,1924,NA
Israel,1925,NA
Israel,1926,NA
Israel,1927,NA
Israel,1928,NA
Israel,1929,NA
Israel,1930,NA
Israel,1931,NA
Israel,1932,NA
Israel,1933,NA
Israel,1934,NA
Israel,1935,NA
Israel,1936,NA
Israel,1937,NA
Israel,1938,NA
Israel,1939,NA
Israel,1940,NA
Israel,1941,NA
Israel,1942,NA
Israel,1943,NA
Israel,1944,NA
Israel,1945,NA
Israel,1946,NA
Israel,1947,NA
Israel,1948,1.011113772
Israel,1949,0.99009935
Israel,1950,0.97150601
Israel,1951,0.952596417
Israel,1952,0.947820671
Israel,1953,0.94562327
Israel,1954,0.943827619
Israel,1955,0.941011053
Israel,1956,0.93760083
Israel,1957,0.928932516
Israel,1958,0.92005115
Israel,1959,0.917254672
Israel,1960,0.914279156
Israel,1961,0.909155892
Israel,1962,0.908335142
Israel,1963,0.905346787
Israel,1964,0.902307501
Israel,1965,0.89978217
Israel,1966,0.897887378
Israel,1967,0.906841345
Israel,1968,0.92306547
Israel,1969,0.925032727
Israel,1970,0.926543048
Israel,1971,0.940926654
Israel,1972,0.938372291
Israel,1973,0.935889768
Israel,1974,0.959846553
Israel,1975,0.953679236
Israel,1976,0.951960242
Israel,1977,0.953333802
Israel,1978,0.951653838
Israel,1979,0.950610959
Israel,1980,0.954918101
Israel,1981,0.955489674
Israel,1982,0.955491174
Israel,1983,0.954568457
Israel,1984,0.953034309
Israel,1985,0.947867067
Israel,1986,0.940579502
Israel,1987,0.939372172
Israel,1988,0.942661364
Israel,1989,0.941393814
Israel,1990,0.938691071
Israel,1991,0.934244411
Israel,1992,0.928032934
Israel,1993,0.926113145
Israel,1994,0.925879598
Israel,1995,0.923950156
Israel,1996,0.922103541
Israel,1997,0.920273076
Israel,1998,0.91433821
Israel,1999,0.912108564
Israel,2000,0.910346342
Israel,2001,0.904344779
Israel,2002,0.901571354
Israel,2003,0.903019797
Israel,2004,0.901793985
Israel,2005,0.901012996
Israel,2006,0.899785812
Israel,2007,0.898563932
Israel,2008,0.872112474
Israel,2009,0.870531966
Israel,2010,0.869453697
Israel,2011,0.868365556
Israel,2012,0.867262938
Israel,2013,0.866169729
Israel,2014,0.865048055
Egypt,1816,NA
Egypt,1817,NA
Egypt,1818,NA
Egypt,1819,NA
Egypt,1820,NA
Egypt,1821,NA
Egypt,1822,NA
Egypt,1823,NA
Egypt,1824,NA
Egypt,1825,NA
Egypt,1826,NA
Egypt,1827,NA
Egypt,1828,NA
Egypt,1829,NA
Egypt,1830,NA
Egypt,1831,NA
Egypt,1832,NA
Egypt,1833,NA
Egypt,1834,NA
Egypt,1835,NA
Egypt,1836,NA
Egypt,1837,NA
Egypt,1838,NA
Egypt,1839,NA
Egypt,1840,NA
Egypt,1841,NA
Egypt,1842,NA
Egypt,1843,NA
Egypt,1844,NA
Egypt,1845,NA
Egypt,1846,NA
Egypt,1847,NA
Egypt,1848,NA
Egypt,1849,NA
Egypt,1850,NA
Egypt,1851,NA
Egypt,1852,NA
Egypt,1853,NA
Egypt,1854,NA
Egypt,1855,0.776368985
Egypt,1856,0.775333099
Egypt,1857,0.738872075
